Assessment_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1131-Y,-,Mackerel,48.974048,-122.73536,5/14/2021,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,104-Y,-,Mackerel,48.974015,-122.735327,5/14/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1343-G,-,Mackerel,48.973762,-122.735717,5/14/2021,0,0,0,9,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,ELFS-2; ENBI-1,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,1188-Y,-,Mackerel,48.973779,-122.735851,5/14/2021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,174-P,-,Mackerel,48.973753,-122.736096,5/14/2021,0,0,0,13,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,1461-R,-,Mackerel,48.973765,-122.736361,5/14/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1320-G,-,Mackerel,48.973761,-122.736589,5/14/2021,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,184-Y,-,Mackerel,48.973771,-122.736811,5/14/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,193-P,-,Mackerel,48.973764,-122.737026,5/14/2021,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,164-Y,-,Mackerel,48.973806,-122.737132,5/14/2021,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,168-P,-,Mackerel,48.973757,-122.737281,5/14/2021,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,115-Y,-,Mackerel,48.973766,-122.7374,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,182-Y,-,Mackerel,48.97378,-122.737503,5/14/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELFS-1; SYLE-1,ELFS-1,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,166-Y,-,Mackerel,48.973785,-122.737592,5/14/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,119-Y,-,Mackerel,48.973781,-122.73774,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,141-Y,-,Mackerel,48.97378,-122.737875,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1400-P,-,Mackerel,48.973756,-122.738021,5/14/2021,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,194-Y,-,Mackerel,48.973777,-122.738126,5/14/2021,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1383-P,-,Mackerel,48.973817,-122.738221,5/14/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,574-P,-,Mackerel,48.973761,-122.738325,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,73-P,-,Mackerel,48.973772,-122.738443,5/14/2021,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,621-P,-,Mackerel,48.973738,-122.738751,5/14/2021,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,57-P,-,Mackerel,48.973678,-122.738068,5/14/2021,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,644-P,-,Mackerel,48.973644,-122.738755,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,1081-Y,-,Mackerel,48.973599,-122.738857,5/14/2021,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,178-Y,-,Mackerel,48.973556,-122.738966,5/14/2021,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,154-P,-,Mackerel,48.973519,-122.739077,5/14/2021,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,177-Y,-,Mackerel,48.973484,-122.739149,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Minnow,668-P,-,Mackerel,48.973454,-122.739257,5/14/2021,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/13/2021,5/14/2021,14:45,15:35,13:06,13:48,Sunny,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,-,Whatcom,30,Fukui,619-P,-,Mackerel,48.973577,-122.739042,5/14/2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1107-Y,C.DC.01,Mackerel,48.97244,-122.73162,5/14/2021,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ELFS-2,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,148-Y,C.DC.02,Mackerel,48.972464,-122.731907,5/14/2021,0,0,0,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1106-Y,C.DC.03,Mackerel,48.972655,-122.732068,5/14/2021,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,602-P,C.DC.04,Mackerel,48.972787,-122.732185,5/14/2021,1,0,1,4,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,658-P,C.DC.05,Mackerel,48.972837,-122.732376,5/14/2021,1,1,0,9,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,690-P,C.DC.06,Mackerel,48.972976,-122.732562,5/14/2021,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,141-P,C.DC.07,Mackerel,48.973038,-122.732754,5/14/2021,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,618-P,C.DC.08,Mackerel,48.973137,-122.732941,5/14/2021,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1154-Y,C.DC.09,Mackerel,48.973243,-122.733175,5/14/2021,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,1175-Y,C.DC.10,Mackerel,48.973324,-122.733318,5/14/2021,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1427-R,C.DC.11,Mackerel,48.973439,-122.733444,5/14/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,ELFS-1; PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,609-P,C.DC.12,Mackerel,48.973525,-122.733689,5/14/2021,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1351-G,C.DC.13,Mackerel,48.9736154,-122.7338746,5/14/2021,0,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,19-P,C.DC.14,Mackerel,48.973679,-122.734071,5/14/2021,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,196-P,C.DC.15,Mackerel,48.97374,-122.734239,5/14/2021,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,570-P,C.DC.16,Mackerel,48.97378,-122.734431,5/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1151-Y,C.DC.17,Mackerel,48.973815,-122.73462,5/14/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,648-P,C.DC.18,Mackerel,48.97379,-122.734804,5/14/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PONO-1,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Minnow,1148-B,C.DC.19,Mackerel,48.973824,-122.735038,5/14/2021,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/10/2021,5/14/2021,11:05,11:35,12:30,13:05,Partly Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,80,Fukui,20-P,C.DC.20,Mackerel,48.973802,-122.735215,5/14/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,602-P,C.CC.01,Mackerel,48.961808,-122.73338,5/25/2021,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1131-Y,C.CC.02,Mackerel,48.961802,-122.73354,5/25/2021,0,0,0,77,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1498-R,C.CC.03,Mackerel,48.961783,-122.733663,5/25/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,668-P,C.CC.04,Mackerel,48.961789,-122.733751,5/25/2021,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,20-P,C.CC.05,Mackerel,48.961772,-122.733889,5/25/2021,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,168-P,C.CC.06,Mackerel,48.96175,-122.733996,5/25/2021,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,128-Y,C.CC.07,Mackerel,48.961745,-122.734063,5/25/2021,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,5/24/2021,5/27/2021,12:00,12:15,10:28,11:02,Rain,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Jonathan Hallenbeck; WCC: Simone Vachon, Will Ashford",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,185-Y,C.CC.08,Mackerel,48.961748,-122.73419,5/25/2021,0,0,0,56,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
